Epoch,Total_Loss,PDE_Loss,IC_Loss,BC_Loss,Time_s
16800,0.0005938253598287702,7.640993862878531e-05,7.05909333191812e-05,2.849120384063042e-10,3229.573720216751
17000,0.0004944068496115506,5.800162398372777e-05,6.813130312366411e-05,4.835354339149944e-10,3257.4324176311493
17200,0.0004808320081792772,5.160339787835255e-05,7.426946103805676e-05,6.635465510385075e-10,3285.3304471969604
17400,0.0004998150980100036,4.6141423808876425e-05,8.969512418843806e-05,2.25734519965215e-09,3313.0048429965973
17600,0.0004999847733415663,5.669730671797879e-05,7.216512312879786e-05,2.839240786922659e-10,3341.0097041130066
17800,0.0006462802411988378,8.213426190195605e-05,7.853141869418323e-05,1.4672111303681845e-09,3369.555071115494
18000,0.0005242651095613837,5.2351570047903806e-05,8.750148845138028e-05,2.7891022824633183e-10,3396.9798879623413
18200,0.000702673860359937,9.504837362328544e-05,7.580730743939057e-05,1.0057404908891954e-09,3425.2128162384033
18400,0.0006903274916112423,8.055876241996884e-05,9.584038343746215e-05,1.2523916348428088e-09,3452.5427527427673
18600,0.0005706020165234804,6.777075032005087e-05,7.724649185547605e-05,8.792532812940124e-10,3480.089502096176
18800,0.0005811137380078435,7.032629218883812e-05,7.649091276107356e-05,9.5286556422991e-10,3507.121251106262
19000,0.0004687536566052586,5.400730879046023e-05,6.623671652050689e-05,6.949250064280932e-10,3534.7500813007355
19200,0.0005390940932556987,6.79260992910713e-05,6.648479757132009e-05,9.203574014016169e-10,3562.255931377411
19400,0.0004182021366432309,4.499526403378695e-05,6.440549623221159e-05,9.31184185315459e-10,3589.6913237571716
19600,0.0004020608030259609,4.0595954487798735e-05,6.635879253735766e-05,4.646426854382213e-10,3617.2335045337677
19800,0.0007168380543589592,9.610191045794636e-05,7.876267045503482e-05,4.04950517562952e-09,3644.8368241786957
20000,0.00041225255699828267,4.760573210660368e-05,5.8067686040885746e-05,2.0830541735961106e-09,3672.426941871643
